"","repository_url","repository_name","type","created_at","payload_comment_body"
"242","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-12 18:02:29","@bekos Alright, I've consolidated the locals to just `isActive` and inlined the `shouldUpdateValue` and `newValue` expressions. It all still seems to read pretty easily. I think the tests will pass with anything falsey, which is specific enough for me. I'll leave it as-is. If someone needs to change this, I'll revisit the tests then. I like the `null`, and have changed the implementation to use it instead of `undefined`."
"243","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-12 23:15:53","maybe add parens to clarify operator binding?"
"244","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-13 06:34:05","Yes, they may help with code readability, I'll add them. Note: they won't change code functionallity. :) 2014-02-13 0:19 GMT+01:00 Chris Rebert <notifications@github.com>: > In docs/assets/js/customizer.js: > > > for HTML5 blobs. Because of this your file will be downloaded with the name <code>""untitled""</code>.\ > > However, if you check your downloads folder, just rename this <code>""untitled""</code> file\ > > to <code>""bootstrap.zip""</code> and you should be good to go!') > > - } else if (!window.URL && !window.webkitURL) { > > + } else if (!window.URL && !window.webkitURL || !new Blob()) { > > maybe add parens to clarify operator binding? > > ��� > Reply to this email directly or view it on GitHub<https://github.com/twbs/bootstrap/pull/12666/files#r9690993> > . > -- Zlatan Vasovi�� - *ZDroid*"
"245","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-13 16:38:46","This isn't quite compilation per se, so how about just `core` (and similarly, `theme`)?"
"246","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-17 09:59:57","This should also be separate."
"247","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-18 07:40:31","Instead of using setTimeout, use $timeout with false for invokeApply."
"248","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-19 17:01:20","BrowserStack has been axed."
"249","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-19 17:04:19","Is there a reason to explicitly set the tunnel identifier? (And both to the same one?)"
"250","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-19 18:52:07","The sauce-tunnel module sets a tunnel identifier is none is specified. Sauce will only let configurations with the same tunnel-identifier pass through the tunnel, so we have to explicitly specify it here so that sauce-tunnel does not set an identifier automatically."
"251","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-21 14:12:20","@duncanbeevers The second button still has the `btn-radio-uncheckable`."
"252","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-21 14:12:42","@duncanbeevers Same here."
"253","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-21 23:19:41","Should this block be removed still?"
"254","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 00:11:54","It still gets generated in the resulting CSS: https://github.com/twbs/bootstrap/pull/12670/files#diff-6972cbb37f0ec48771217d4915ea7e6fL4500"
"255","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 01:12:55","Ah, thought I was looking at that. Thanks bb <3."
"256","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 11:13:28","Are you sure about ""automagically""? Is that on purpose or did you mean ""automatically""?"
"257","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 11:15:59","Maybe you could update less/.csscomb to reflect this?"
"258","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 12:20:02","Not on purpose, although it has a nice twist to it. :) Will fix it."
"259","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 12:22:43","What would need to be updated? As far as I can tell .csscomb.json only contains properties, not values and all -o prefixed properties used are already in there."
"260","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 12:26:45","On the other hand. It's used (on purpose?) in more places throughout the docs. See [line 2890 of css.html] (https://github.com/twbs/bootstrap/blob/master/docs/css.html#L2890) for an example. Will leave it for now until I get more feedback on this."
"261","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 12:34:51","Might be on purpose then. Wait for feedback just to be sure."
"262","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 12:35:35","I meant if it was something missing to get the order right but i guess that's how autoprefixer does it."
"263","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-22 21:36:12","Hah, I'm a fan of the automagic :)."
"264","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-23 12:06:16","Nitpicking, but if we don't use relative paths elsewhere, you should follow that here too."
"265","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-24 08:29:42","Does `$timeout(function() { element[0].focus(); }, 0, false);` work? Was there a reason for picking the values 1 and `true` (invokeApply = true)?"
"266","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-24 18:23:35","Here it uses the dateFilter service to format the ""Date typed (string)"" in the format the user is expecting."
"267","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-24 18:24:39","Here it split the date that is in the String format check if it was typed like 99/99/9999 or 99-99-9999 or 99.99.9999 so it can recreate it in a new date."
"268","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-24 21:28:30","I'm not sure I understand what you mean. Can you provide an example?"
"269","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-24 21:32:57","I checked and it does work with 0 and false (see http://plnkr.co/FimbQhGviK5dDVarLaRy). I'll give you another commit."
"270","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-26 10:52:14","No need to change this into a one-liner, though."
"271","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-26 18:08:44","going away in JSHint 3"
"272","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-26 18:09:55","going away in JSHint 3: https://github.com/mdevils/node-jscs/issues/102"
"273","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-26 18:10:08","going away in JSHint 3: https://github.com/mdevils/node-jscs/issues/102"
"274","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-26 18:11:07","going away in JSHint 3: https://github.com/mdevils/node-jscs/issues/102"
"275","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-27 15:22:24","@mikesherov: I will report this upstream if need to but with `requireParenthesesAroundIIFE: true` we get ``` Wrap immediately invoked function expressions in parentheses at js/affix.js : 8 | 9 | 10 |+function ($) { ---------^ 11 | 'use strict'; 12 | ```"
"276","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-28 01:27:45","Right, because that IIFE isn't wrapped in parens, as the option requires. It looks like in your JSHint config, `immed` was only part of validation for the files in the `grunt/` directory. It looks like you're trying to apply this config in JSCS, however, to all files. prefixed IIFE's `+function(){}()` are violations."
"277","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-02-28 07:48:55","Duh, you are right. I'll take care of this later."
"278","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 16:05:07","Isn't `client` unused here and in line 137 and 147?"
"279","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:02:32","Why do you need to recreate this?"
"280","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:02:57","You should not add an extra class to the template just for testing purposes."
"281","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:19:15","I'm using them in the tests."
"282","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:19:25","Ok, sure."
"283","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:21:09","There is already an `assignElements` and a `assignButtonBar` that you can reuse probably."
"284","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-01 21:37:42","You're right, cool."
"285","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-07 08:41:52","Isn't strikethrough usually one word?"
"286","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-07 08:42:37","Yup!"
"287","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-08 10:47:12","@BenjaminCh You don't pass this variable to the timepicker. How can it know about the changes?"
"288","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-08 10:48:02","@BenjaminCh You don't test that the arrows are visible by default."
"289","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-08 10:48:46","@BenjaminCh Shouldn't exist a LOC to check the user's value and otherwise get the default?"
"290","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-08 18:17:43","@bekos This is certainly not perfect, but what do you mean by a ""LOC"" ?"
"291","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-08 18:18:44","A line of code inside the timepicker's controller."
"292","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-09 02:44:40","no"
"293","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:34:35","Need only one new line."
"294","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:34:58","Nuke the empty line"
"295","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:35:10","Needs a new line."
"296","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:43:45","Since the file is now much smaller and more streamlined, I question whether we still need a TOC."
"297","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:47:57","Perhaps we should consolidate all of the deprecation notices here into one ""this entire file is deprecated"" notice?"
"298","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-10 06:49:30","Dig that."
"299","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-11 17:31:14","Unnecessary backslash?"
"300","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-11 17:33:12","`-max` doesn't seem too clear, IMHO. Maybe `.screen-sm-only` ?"
"301","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-11 17:42:17","@cvrebert I made a comment about that in the commit - but maybe it's worth adding a comment in the file itself. That is needed to escape the ' which for some reason causes a parsing error in that comment once you use a mixin with a ruleset. Other option would be to have bad punctuation and just drop the ' altogether."
"302","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-11 17:43:25","Yeah I don't think screen is that great either as it actually isn't representing a query that explicitly targets screen. I definitely think we should iron out the names before merging this. They could be better."
"303","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-11 17:44:58","Let's report that upstream to the Less folks���we make extensive use of apostrophes :grin:."
"304","https://github.com/Syonet/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-12 13:58:12","Tenta utilizar o hex"
"305","https://github.com/Syonet/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-12 14:01:06","D�� pra usar a sintaxe :extend( .syo-table all ) do LESS; dessa forma o CSS final vai ficar beeeem menor..."
"306","https://github.com/Syonet/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-12 14:02:03","Para fins de documenta����o: http://lesscss.org/features/#extend-feature"
"307","https://github.com/Syonet/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-12 14:30:13","A identa����o neste bloco todo t�� com 4 espa��os"
"308","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-13 17:45:27","Why not just use tilde like the rest?"
"309","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 04:41:13","this can't be merged because this is a breaking change for some folks"
"310","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 04:42:57","we added that because the ""collapsed.in"" selector was to generic and people were opening a bunch of issues about nesting them etc"
"311","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 04:57:10","I don't understand this style change���"
"312","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 04:58:19","spacing looks weird and the `=` aren't lined up��� so it doesn't really match the style of these plugins"
"313","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:00:16","why new lines here?"
"314","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:01:34","why not just reassign then on jquery as like `$.fn.bootstrapAffix` ? that way the api stay the same?"
"315","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:04:26","could you change these to: ```js var old = $.fn.affix $.fn.affix = Plugin $.fn.affix.Constructor = Affix ```"
"316","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:08:26","```js var type = e.which == 37 ? 'prev' : e.which == 38 ? 'first' : e.which == 39 ? 'next' : e.which == 40 ? 'last' : null ```"
"317","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:10:06","i lol'd"
"318","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:10:22","i respect your `&&` game"
"319","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:21:09","i like the idea here but `$this.parents('.alert')` returns a list of `.alerts`�����i think youll want to limit that��� so something like `$this.parents('.alert').first()`"
"320","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 05:34:55","this is what we do other places��� ```js selector = $this.attr('href') selector = selector && selector.replace(/.*(?=#[^\s]*$)/, '') //strip for ie7 ```"
"321","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-14 06:47:06","you are still able to simplify this :P"
"322","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-15 19:55:40","What's up with changing the color here?"
"323","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 00:51:28","My Bad :("
"324","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 03:41:18","Shouldn't this be just `0`?"
"325","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 05:00:28","How about getting rid of `recursive` and do this? ```js var globExpr = ((type === 'less') ? '/**/*' : '/*'); ```"
"326","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 05:09:02","I personally prefer the extra clarity."
"327","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 05:48:17","Yeah it should, sorry about that. Converted all the values to percentages and the linter didn't pick up on it. I'll fix this up. I wonder if it can be removed completely...?"
"328","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 07:47:41","It's your call, but there's a similar case a few lines bellow for fonts where no extra var is used there. :)"
"329","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 07:49:36","I don't think CSSLint checks for that at all. You mean remove the property completely? That I don't know, one would need to make sure it's not overwritten from somewhere else..."
"330","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-16 08:58:41","Turns out it is being overwritten somewhere else. Didn't work too well, so I just removed the percentage sign and committed."
"331","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:11:26","yep��� you could rewrite this whole block like this: ```js var $carousel = $(document.activeElement) $carousel .carousel('pause') .carousel( /next|prev/.test(type) ? type : type == 'first' ? 0 : nItems - 1 ) .carousel('cycle') e.preventDefault() ```"
"332","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:14:08",":muscle: flex"
"333","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:19:10","`!that.options.cache`"
"334","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:19:18","chain"
"335","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:25:12","should you check for `this.options.viewport` first? ��� `this.options.viewport && this.options.viewport.selector`"
"336","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:47:32","instead why not always just `empty()`?"
"337","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:52:49","I'd change this to `$btn =$('<div class=""zero-clipboard""><span class=""btn-clipboard"">Copy</span></div>') ` that way you can just append the class below"
"338","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:53:07","previous.before($btn.addClass('with-example'))"
"339","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:54:03","new ZeroClipboard($btn)"
"340","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:54:23","yep"
"341","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 02:54:33","client"
"342","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 07:24:28","Can't we eliminate `$targets` altogether?"
"343","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 07:26:05","The query doesn't target 'screen' media but it uses the `@screen-*` variables as reference. I also think, that the naming is misleading. `.screen-sm()` should cover only small screens while `.screen-sm-max()` should cover small screens and below. There should also be a third mixin `.screen-sm-min()` which covers small screens an above. Same for medium screen queries... I made a [revision of my previous gist](https://gist.github.com/simbo/9427230) to clarify what i mean. I think you just adopted the names from the first dirty version. This revision also contains some `.screen()` mixins to quickly assign rules to multiple media queries."
"344","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 07:28:53","Yes, but I was waiting for feedback from @fat. Maybe this was meant to be used and it's a mistake."
"345","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 08:35:56","As seen in https://github.com/angular/angular.js/commit/43a2f3d0bf435e3626cd679caff4281cfb3415bd , a better way to fix this is to use `[\s\S]+` to include both whitespace and non-whitespace character classes."
"346","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 10:21:54","Use === instead of == please."
"347","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 12:27:33","fixed"
"348","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 18:08:57","Maybe use `language` instead of `translation` as a loop variable?"
"349","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 19:20:53","I feel like we'd have to add a bunch more special cases and/or support for the user adding their own special cases... :scream:"
"350","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 19:28:09","These two classes are the only ones I've really seen cause a problem as far as base bootstrap and this solution is concerned. User special cases should be handled via the `show.bs.modal` event."
"351","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-17 20:52:31","Sounds good to me. Pushing up in a minute."
"352","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-18 01:13:13","I've changed this around to support a null viewport if you dont want it to be constrained."
"353","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-18 13:32:39","@cvrebert do you think that the static-nav cases should handled elsewhere? The change from inspecting `window.innerHeight` to checking `window.innerWidth` to denote the presence of scrollbars should fix the solution that's already out there while leaving the `navbar-fixed-[whatever]` alone (i.e., leaving them shifting right). Would this pull request be better to just address the issue with IE10/11? I'm really eager to see some fix roll so that I can update my own codebase."
"354","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-20 07:37:57","Break this onto separate lines and rebase into a single commit please?"
"355","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:26:44","you'll want to line all the `=` signs up above this declaration. also you can clean up this ternary ```js ��� this.$element = $(element) this.options = this.getOptions(options) this.$viewport = this.options.viewport && $(this.options.viewport.selector || this.options.viewport) ```"
"356","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:28:55","```js var orgPlacement = placement var $parent = this.$element.parent() var parentDim = this.getPosition($parent) ```"
"357","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:29:28","line up the `:`'s"
"358","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:30:14","line up operators too"
"359","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:31:40","line up `=`"
"360","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:34:05","`{ top: 0, left: 0 }`"
"361","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:41:00","it looks like you could do something like��� ```js var rightEdge = pos.left + actualWidth + viewportPadding if (rightEdge > viewportDimensions.width) { delta.left = viewportDimensions.left + viewportDimensions.width - rightEdge } ```"
"362","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 02:41:28","i think something like that in this logic would make it a bit more clear what was going on (also, probably come up with better var name)"
"363","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-21 18:29:35","Offsets for all edges for clarity."
"364","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-23 07:52:52","Extract this code into a new function perhaps?"
"365","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-23 08:07:17","@cvrebert: check the refactor patch. If that's ok with you, I'll squash those two."
"366","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-24 16:07:45","LESS requires parentheses around arithmetic expressions; this isn't compiling correctly currently."
"367","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-24 20:43:30","""is triggered"""
"368","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-24 20:45:43","My bad, thanks :)"
"369","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-25 03:01:16","> Would this pull request be better to just address the issue with IE10/11? that's just what i was going to ask. The fixed problem is actually just a rendering bug with chrome (asfaik) ��� works fine in firefox, etc."
"370","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 03:28:04","yeap, Thanks for your inputs. I should learn to use regexpr more often, makes life a lot easier. ;) You can see updated code at my new PR #13185. Sorry for creating a new PR, though, I've had a hard time when rebase."
"371","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 06:15:07","Capitalize ""b"""
"372","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 06:19:22","I assume this should be capital b too :)"
"373","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 06:31:15","So, should I capitalize the descriptions of the other parameters too? I had used lowercase to be consistent with them."
"374","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 06:36:46","Valid point. I say follow what it's currently used."
"375","https://github.com/econsultancy/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 10:35:24","Yeah, the latter two are not used, I was going to, then didn't in the end. So I thought it was nice to leave them in for reference and future usage."
"376","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-26 17:32:25","Wow, I didn't think of that. Good idea."
"377","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-27 16:40:06","Please use `//`-style comments for consistency with the rest of the file."
"378","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 05:33:28","1. I would just use tilde here. 2. css-clip is in dependencies and devDependencies; one should be enough. 3. you downgraded grunt to ~0.4.3; why is that?"
"379","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 05:46:16","(2) & (3): Oops. The conflicts during the rebase didn't get resolved correctly."
"380","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:28:08","?"
"381","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:30:09","Well, you can check the generated minified file; there's no reason for 2 newlines after the license header."
"382","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:32:35","On a side note, shouldn't we have the jquery check there too like in dist files?"
"383","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:38:20","Fair enough. And yes, we ought to..."
"384","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:40:19","Done. Let me know if there's something else."
"385","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-28 07:47:01","Maybe update .csscomb.json to handle these better?"
"386","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-30 00:10:00","Use 2-space indents."
"387","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-03-30 21:24:38","We're trying to centralize all the grunt tasks under the `/grunt/` folder. If you could move this file accordingly, that'd be great."
"388","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-01 02:47:27","@cvrebert Here is the Auth. Another thing I noticed is that iriscouch seems to get unresponsive at times. Do you have the same problems?"
"389","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-01 02:56:21","Great, thanks. > Do you have the same problems? Haven't used iriscouch enough to notice."
"390","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-01 04:26:29","could you line these lines up with the first line��� so the `?` etc are all lined up? would appreciate it :)"
"391","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-02 03:35:10","Could be shortened to `return self.toggleElement && self.toggleElement[0]`."
"392","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-02 03:39:13","This won't work in the case where the target element is a child element of the toggle element. The toggle element could be a container that contains children. The event target might be a child element."
"393","https://github.com/twbs/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-03 00:25:46","@fat You mean like this? Of course I can do this. ``` var type = e.which == 37 ? 'prev' : e.which == 38 ? 'first' : e.which == 39 ? 'next' : e.which == 40 ? 'last' : false ```"
"394","https://github.com/angular-ui/bootstrap","bootstrap","PullRequestReviewCommentEvent","2014-04-03 13:59:39","@chrisirhc I'm with you. How do you want to handle this? Either loop through openScope.getToggleElement().children to match the event target inside closeDropdown of the dropdownService. Or we could loop through the children inside the dropdownToggle link function and set a data item, which we can then check inside the click event of dropdownService? The latter option sounds better to me as we would then not need to loop through the children on each click."
